CMDLINE /opt/anaconda3/bin/python artificialneuralnetwork-profiling.py
FUNC __main__.gradient 252.8594 1739816297.4041 252.8594 1739816297.4741 0
FUNC __main__.gradient 252.8750 1739816297.4910 252.8750 1739816297.5608 0
FUNC __main__.gradient 252.8750 1739816297.5879 252.8750 1739816297.6581 0
FUNC __main__.gradient 252.8750 1739816297.6687 252.8750 1739816297.7384 0
FUNC __main__.gradient 252.8750 1739816297.7585 252.8750 1739816297.8286 0
FUNC __main__.gradient 252.8750 1739816297.8460 252.8750 1739816297.9161 0
FUNC __main__.gradient 252.8750 1739816297.9212 252.8750 1739816297.9911 0
FUNC __main__.gradient 252.8750 1739816298.0168 252.8750 1739816298.0870 0
FUNC __main__.gradient 252.8750 1739816298.0952 252.8750 1739816298.1652 0
FUNC __main__.gradient 253.0000 1739816298.1806 253.0000 1739816298.2508 0
FUNC __main__.gradient 253.0000 1739816298.2557 253.0000 1739816298.3252 0
FUNC __main__.gradient 253.0000 1739816298.3459 253.0000 1739816298.4156 0
FUNC __main__.gradient 253.0000 1739816298.4278 253.0000 1739816298.4986 0
FUNC __main__.gradient 253.0000 1739816298.5048 253.0000 1739816298.5749 0
FUNC __main__.gradient 253.0000 1739816298.6009 253.0000 1739816298.6710 0
FUNC __main__.gradient 253.0000 1739816298.6755 253.0000 1739816298.7456 0
FUNC __main__.gradient 253.0156 1739816298.7655 253.0156 1739816298.8352 0
FUNC __main__.gradient 253.0156 1739816298.8522 253.0156 1739816298.9224 0
FUNC __main__.gradient 253.0156 1739816298.9289 253.0156 1739816298.9986 0
FUNC __main__.gradient 253.0156 1739816299.0292 253.0156 1739816299.0996 0
FUNC __main__.gradient 253.0156 1739816299.1077 253.0156 1739816299.1778 0
FUNC __main__.gradient 253.0156 1739816299.2038 253.0156 1739816299.2748 0
FUNC __main__.gradient 253.0156 1739816299.2798 253.0156 1739816299.3500 0
FUNC __main__.gradient 253.0156 1739816299.3799 253.0156 1739816299.4503 0
FUNC __main__.gradient 253.0156 1739816299.4697 253.0156 1739816299.5400 0
FUNC __main__.gradient 253.0156 1739816299.5456 253.0156 1739816299.6154 0
FUNC __main__.gradient 253.0156 1739816299.6333 253.0156 1739816299.7033 0
FUNC __main__.gradient 253.0156 1739816299.7104 253.0156 1739816299.7804 0
FUNC __main__.gradient 253.0156 1739816299.8009 253.0156 1739816299.8716 0
FUNC __main__.gradient 253.0156 1739816299.8935 253.0156 1739816299.9635 0
FUNC __main__.gradient 253.0156 1739816299.9682 253.0156 1739816300.0380 0
FUNC __main__.gradient 254.1250 1739816300.0582 254.1250 1739816300.1282 0
FUNC __main__.gradient 254.5625 1739816300.1467 254.5625 1739816300.2167 0
FUNC __main__.gradient 254.5625 1739816300.2216 254.5625 1739816300.2911 0
FUNC __main__.gradient 254.5625 1739816300.3098 254.5625 1739816300.3800 0
FUNC __main__.gradient 254.5625 1739816300.3944 249.2812 1739816300.4650 0
FUNC __main__.gradient 249.2812 1739816300.5151 249.2812 1739816300.5857 0
FUNC __main__.gradient 252.4062 1739816300.6046 252.4062 1739816300.6741 0
FUNC __main__.gradient 252.7812 1739816300.7139 252.7812 1739816300.7836 0
FUNC __main__.gradient 252.7812 1739816300.7915 252.7812 1739816300.8612 0
FUNC __main__.gradient 252.7812 1739816300.9028 235.6719 1739816300.9874 0
FUNC __main__.gradient 236.0156 1739816300.9926 236.0156 1739816301.0623 0
FUNC __main__.gradient 244.3281 1739816301.0977 238.2969 1739816301.2086 0
FUNC __main__.gradient 240.3750 1739816301.2518 240.3750 1739816301.3223 0
FUNC __main__.gradient 240.3750 1739816301.3273 240.3750 1739816301.3974 0
FUNC __main__.gradient 240.3906 1739816301.4243 240.3906 1739816301.4948 0
FUNC __main__.gradient 240.3906 1739816301.5030 240.3906 1739816301.5726 0
FUNC __main__.gradient 240.3906 1739816301.6134 240.3906 1739816301.6833 0
FUNC __main__.gradient 240.3906 1739816301.6895 240.3906 1739816301.7602 0
FUNC __main__.gradient 240.4844 1739816301.7859 240.4844 1739816301.8570 0
FUNC __main__.gradient 240.4844 1739816301.8641 240.4844 1739816301.9342 0
FUNC __main__.gradient 240.4844 1739816301.9961 240.4844 1739816302.0656 0
FUNC __main__.gradient 245.2500 1739816302.1049 245.2500 1739816302.1751 0
FUNC __main__.gradient 245.2500 1739816302.1798 245.2500 1739816302.2498 0
FUNC __main__.gradient 245.2812 1739816302.2753 245.2812 1739816302.3456 0
FUNC __main__.gradient 245.2812 1739816302.3503 245.2812 1739816302.4200 0
FUNC __main__.gradient 245.2812 1739816302.4789 245.2812 1739816302.5486 0
FUNC __main__.gradient 245.2812 1739816302.5673 245.2812 1739816302.6375 0
FUNC __main__.gradient 245.2812 1739816302.6422 245.2812 1739816302.7121 0
FUNC __main__.gradient 245.2812 1739816302.7392 245.2812 1739816302.8089 0
FUNC __main__.gradient 245.2812 1739816302.8145 245.2969 1739816302.8841 0
FUNC __main__.gradient 245.2969 1739816302.8895 245.2969 1739816302.9592 0
FUNC __main__.gradient 245.2969 1739816302.9683 245.2969 1739816303.0378 0
FUNC __main__.gradient 245.3906 1739816303.0525 245.3906 1739816303.1227 0
FUNC __main__.gradient 245.3906 1739816303.1281 245.3906 1739816303.1980 0
FUNC __main__.gradient 245.3906 1739816303.2354 245.3906 1739816303.3055 0
FUNC __main__.gradient 245.3906 1739816303.3109 245.3906 1739816303.3808 0
FUNC __main__.gradient 245.3906 1739816303.3853 245.3906 1739816303.4552 0
FUNC __main__.gradient 245.3906 1739816303.4729 245.3906 1739816303.5426 0
FUNC __main__.gradient 245.4062 1739816303.5584 245.4062 1739816303.6282 0
FUNC __main__.gradient 245.4062 1739816303.6331 245.4062 1739816303.7030 0
FUNC __main__.gradient 245.5000 1739816303.7268 245.5000 1739816303.7970 0
FUNC __main__.gradient 245.5000 1739816303.8126 245.5000 1739816303.8864 0
FUNC __main__.gradient 245.5938 1739816303.9127 245.5938 1739816303.9823 0
FUNC __main__.gradient 245.5938 1739816303.9997 245.5938 1739816304.0696 0
FUNC __main__.gradient 245.5938 1739816304.0740 245.5938 1739816304.1433 0
FUNC __main__.gradient 245.5938 1739816304.1586 245.5938 1739816304.2281 0
FUNC __main__.gradient 245.5938 1739816304.2345 245.5938 1739816304.3041 0
FUNC __main__.gradient 245.7969 1739816304.3196 245.7969 1739816304.3896 0
FUNC __main__.gradient 245.7969 1739816304.4083 245.7969 1739816304.4779 0
FUNC __main__.gradient 245.7969 1739816304.4836 245.7969 1739816304.5536 0
FUNC __main__.gradient 245.7969 1739816304.5742 245.7969 1739816304.6439 0
FUNC __main__.gradient 245.7969 1739816304.6509 245.7969 1739816304.7207 0
FUNC __main__.gradient 245.7969 1739816304.7423 245.7969 1739816304.8121 0
FUNC __main__.gradient 245.7969 1739816304.8194 245.7969 1739816304.8888 0
FUNC __main__.gradient 245.7969 1739816304.9055 245.7969 1739816304.9755 0
FUNC __main__.gradient 245.7969 1739816304.9921 245.7969 1739816305.0616 0
FUNC __main__.gradient 245.7969 1739816305.0690 245.7969 1739816305.1392 0
FUNC __main__.gradient 246.0000 1739816305.1544 246.0000 1739816305.2243 0
FUNC __main__.gradient 246.0000 1739816305.2421 246.0000 1739816305.3121 0
FUNC __main__.gradient 246.0000 1739816305.3181 246.0000 1739816305.3880 0
FUNC __main__.gradient 246.0000 1739816305.4204 246.0000 1739816305.4902 0
FUNC __main__.gradient 246.0156 1739816305.4965 246.0156 1739816305.5662 0
FUNC __main__.gradient 246.0156 1739816305.5855 246.0156 1739816305.6551 0
FUNC __main__.gradient 246.0156 1739816305.6598 246.0156 1739816305.7293 0
FUNC __main__.gradient 246.0156 1739816305.7452 246.0156 1739816305.8152 0
FUNC __main__.gradient 246.0156 1739816305.8200 246.0156 1739816305.8901 0
FUNC __main__.gradient 246.0156 1739816305.9073 246.0156 1739816305.9773 0
FUNC __main__.gradient 246.0156 1739816305.9892 246.0156 1739816306.0591 0
FUNC __main__.gradient 246.0156 1739816306.0782 246.0156 1739816306.1480 0
FUNC __main__.gradient 246.0156 1739816306.1545 246.0156 1739816306.2244 0
FUNC __main__.gradient 246.0156 1739816306.2296 246.0156 1739816306.2990 0
FUNC __main__.gradient 246.0156 1739816306.3139 246.0156 1739816306.3841 0
FUNC __main__.gradient 246.0156 1739816306.3890 246.0156 1739816306.4591 0
FUNC __main__.gradient 246.0156 1739816306.4853 246.0156 1739816306.5549 0
FUNC __main__.gradient 246.0156 1739816306.5604 246.0156 1739816306.6299 0
FUNC __main__.gradient 246.0156 1739816306.6451 246.0156 1739816306.7145 0
FUNC __main__.gradient 246.0156 1739816306.7336 246.0156 1739816306.8037 0
FUNC __main__.gradient 246.0312 1739816306.8188 246.0312 1739816306.8887 0
FUNC __main__.gradient 246.0312 1739816306.8934 246.0312 1739816306.9637 0
FUNC __main__.gradient 246.0312 1739816307.0681 246.0312 1739816307.1385 0
FUNC __main__.gradient 246.0312 1739816307.1432 246.0312 1739816307.2132 0
FUNC __main__.gradient 246.0312 1739816307.2377 246.0312 1739816307.3076 0
FUNC __main__.gradient 246.0312 1739816307.3122 246.0312 1739816307.3819 0
FUNC __main__.gradient 246.0312 1739816307.3972 246.0312 1739816307.4667 0
FUNC __main__.gradient 246.0312 1739816307.4803 246.0312 1739816307.5500 0
FUNC __main__.gradient 246.0312 1739816307.5761 246.0312 1739816307.6461 0
FUNC __main__.gradient 246.0312 1739816307.6594 246.0312 1739816307.7296 0
FUNC __main__.gradient 246.0312 1739816307.7497 246.0312 1739816307.8198 0
FUNC __main__.gradient 246.0312 1739816307.8267 246.0312 1739816307.8973 0
FUNC __main__.gradient 247.8438 1739816307.9157 247.8438 1739816307.9857 0
FUNC __main__.gradient 247.8438 1739816307.9903 247.8438 1739816308.0600 0
FUNC __main__.gradient 247.8438 1739816308.0821 247.8438 1739816308.1523 0
FUNC __main__.gradient 247.8438 1739816308.1570 247.8438 1739816308.2272 0
FUNC __main__.gradient 247.8438 1739816308.2524 247.8438 1739816308.3229 0
FUNC __main__.gradient 247.8438 1739816308.3284 247.8594 1739816308.3983 0
FUNC __main__.gradient 247.8594 1739816308.4139 247.8594 1739816308.4838 0
FUNC __main__.gradient 247.8594 1739816308.4961 247.8594 1739816308.5662 0
FUNC __main__.gradient 247.8594 1739816308.5845 247.8594 1739816308.6555 0
FUNC __main__.gradient 247.8594 1739816308.6637 247.8594 1739816308.7341 0
FUNC __main__.gradient 247.8594 1739816308.7612 238.4375 1739816308.8353 0
FUNC __main__.gradient 238.4375 1739816308.8419 238.4375 1739816308.9124 0
FUNC __main__.gradient 238.4375 1739816308.9949 238.4375 1739816309.0653 0
FUNC __main__.gradient 238.4375 1739816309.0850 238.4531 1739816309.1556 0
FUNC __main__.gradient 238.4531 1739816309.1626 238.4531 1739816309.2323 0
FUNC __main__.gradient 238.4531 1739816309.2492 238.4531 1739816309.3198 0
FUNC __main__.gradient 238.4531 1739816309.3364 238.4531 1739816309.4062 0
FUNC __main__.gradient 238.4531 1739816309.4358 238.4531 1739816309.5056 0
FUNC __main__.gradient 238.4531 1739816309.5105 238.4531 1739816309.5802 0
FUNC __main__.gradient 238.4531 1739816309.6059 238.4531 1739816309.6757 0
FUNC __main__.gradient 238.4531 1739816309.6816 238.4531 1739816309.7517 0
FUNC __main__.gradient 238.4688 1739816309.7710 238.4688 1739816309.8413 0
FUNC __main__.gradient 238.4688 1739816309.8469 238.4688 1739816309.9163 0
FUNC __main__.gradient 238.4688 1739816309.9426 238.4688 1739816310.0125 0
FUNC __main__.gradient 238.4688 1739816310.0176 194.0781 1739816310.0971 0
FUNC __main__.gradient 194.0781 1739816310.1233 194.0781 1739816310.1932 0
FUNC __main__.gradient 194.0781 1739816310.2158 194.0781 1739816310.2860 0
FUNC __main__.gradient 194.0781 1739816310.2942 194.0781 1739816310.3641 0
FUNC __main__.gradient 194.0781 1739816310.3880 194.0781 1739816310.4581 0
FUNC __main__.gradient 194.0781 1739816310.4629 194.0781 1739816310.5331 0
FUNC __main__.gradient 194.2969 1739816310.5526 194.2969 1739816310.6235 0
FUNC __main__.gradient 194.2969 1739816310.6286 194.2969 1739816310.6979 0
FUNC __main__.gradient 194.2969 1739816310.7141 194.2969 1739816310.7841 0
FUNC __main__.gradient 194.2969 1739816310.7888 194.2969 1739816310.8582 0
FUNC __main__.gradient 194.2969 1739816310.8770 194.2969 1739816310.9469 0
FUNC __main__.gradient 194.2969 1739816310.9668 194.3125 1739816311.0369 0
FUNC __main__.gradient 194.3281 1739816311.0534 194.3281 1739816311.1230 0
FUNC __main__.gradient 194.4219 1739816311.1399 194.4219 1739816311.2093 0
FUNC __main__.gradient 194.4219 1739816311.2149 194.4219 1739816311.2846 0
FUNC __main__.gradient 194.4219 1739816311.3010 194.4219 1739816311.3707 0
FUNC __main__.gradient 194.4219 1739816311.3760 194.4219 1739816311.4460 0
FUNC __main__.gradient 194.4219 1739816311.4521 194.4219 1739816311.5221 0
FUNC __main__.gradient 194.4219 1739816311.5393 194.4219 1739816311.6089 0
FUNC __main__.gradient 194.4219 1739816311.6141 194.4219 1739816311.6837 0
FUNC __main__.gradient 194.4219 1739816311.7010 194.4219 1739816311.7710 0
FUNC __main__.gradient 194.4219 1739816311.7756 194.4219 1739816311.8455 0
FUNC __main__.gradient 194.4219 1739816311.8624 194.4219 1739816311.9324 0
FUNC __main__.gradient 194.4219 1739816311.9381 194.4219 1739816312.0076 0
FUNC __main__.gradient 194.4219 1739816312.1011 194.4219 1739816312.1709 0
FUNC __main__.gradient 194.4219 1739816312.1753 194.4219 1739816312.2456 0
FUNC __main__.gradient 194.4219 1739816312.2665 194.4219 1739816312.3368 0
FUNC __main__.gradient 194.4219 1739816312.3430 194.4219 1739816312.4132 0
FUNC __main__.gradient 194.7812 1739816312.4360 194.7812 1739816312.5061 0
FUNC __main__.gradient 194.7812 1739816312.5229 194.7812 1739816312.5934 0
FUNC __main__.gradient 194.7812 1739816312.6015 194.7812 1739816312.6711 0
FUNC __main__.gradient 194.7812 1739816312.6771 194.7812 1739816312.7467 0
FUNC __main__.gradient 196.6094 1739816312.7635 196.6094 1739816312.8336 0
FUNC __main__.gradient 196.6094 1739816312.8496 196.6094 1739816312.9197 0
FUNC __main__.gradient 196.6094 1739816312.9658 196.6094 1739816313.0355 0
FUNC __main__.gradient 196.6094 1739816313.0510 196.6250 1739816313.1211 0
FUNC __main__.gradient 196.6250 1739816313.1378 196.6250 1739816313.2075 0
FUNC __main__.gradient 196.6250 1739816313.2202 196.6250 1739816313.2906 0
FUNC __main__.gradient 196.6250 1739816313.3143 196.6250 1739816313.3849 0
FUNC __main__.gradient 196.6250 1739816313.4044 196.6250 1739816313.4745 0
FUNC __main__.gradient 196.6250 1739816313.5020 196.6250 1739816313.5720 0
FUNC __main__.gradient 196.6250 1739816313.5786 196.6250 1739816313.6487 0
FUNC __main__.gradient 196.6250 1739816313.6675 196.6250 1739816313.7372 0
FUNC __main__.gradient 196.6406 1739816313.7586 196.6406 1739816313.8285 0
FUNC __main__.gradient 196.6406 1739816313.8517 196.6406 1739816313.9215 0
FUNC __main__.gradient 196.6406 1739816313.9269 196.6406 1739816313.9971 0
FUNC __main__.gradient 196.7031 1739816314.0223 196.7031 1739816314.0922 0
FUNC __main__.gradient 196.7031 1739816314.0971 196.7031 1739816314.1668 0
FUNC __main__.gradient 196.7031 1739816314.1826 196.7031 1739816314.2529 0
FUNC __main__.gradient 196.7031 1739816314.2662 196.7031 1739816314.3367 0
FUNC __main__.gradient 196.7031 1739816314.3534 196.7031 1739816314.4235 0
FUNC __main__.gradient 196.7031 1739816314.4423 196.7031 1739816314.5122 0
FUNC __main__.gradient 196.7031 1739816314.5172 196.7031 1739816314.5873 0
FUNC __main__.gradient 196.7031 1739816314.6047 196.7031 1739816314.6746 0
FUNC __main__.gradient 196.7031 1739816314.6799 196.7031 1739816314.7498 0
FUNC __main__.gradient 196.7031 1739816314.7696 196.7031 1739816314.8393 0
FUNC __main__.gradient 196.7031 1739816314.8438 196.7188 1739816314.9132 0
FUNC __main__.gradient 196.7188 1739816314.9356 196.7188 1739816315.0052 0
FUNC __main__.gradient 196.7344 1739816315.0222 196.7344 1739816315.0925 0
FUNC __main__.gradient 196.7344 1739816315.0972 196.7344 1739816315.1675 0
FUNC __main__.gradient 196.7344 1739816315.1735 196.7344 1739816315.2432 0
FUNC __main__.gradient 196.7344 1739816315.2739 196.7344 1739816315.3443 0
FUNC __main__.gradient 196.7344 1739816315.3491 196.7344 1739816315.4188 0
FUNC __main__.gradient 196.7344 1739816315.4447 196.7344 1739816315.5151 0
FUNC __main__.gradient 196.7344 1739816315.5202 196.7344 1739816315.5902 0
FUNC __main__.gradient 196.7344 1739816315.5956 196.7344 1739816315.6653 0
FUNC __main__.gradient 196.7344 1739816315.6810 196.7344 1739816315.7506 0
FUNC __main__.gradient 196.7344 1739816315.7780 196.7500 1739816315.8481 0
FUNC __main__.gradient 196.7500 1739816315.8681 196.7500 1739816315.9380 0
FUNC __main__.gradient 196.7500 1739816315.9450 196.7500 1739816316.0150 0
FUNC __main__.gradient 196.7656 1739816316.0344 196.7656 1739816316.1044 0
FUNC __main__.gradient 196.7656 1739816316.1098 196.7656 1739816316.1801 0
FUNC __main__.gradient 196.7656 1739816316.2056 196.7656 1739816316.2753 0
FUNC __main__.gradient 196.7656 1739816316.2809 191.4688 1739816316.3561 0
FUNC __main__.gradient 191.4688 1739816316.3669 191.4844 1739816316.4370 0
FUNC __main__.gradient 191.4844 1739816316.4550 191.4844 1739816316.5253 0
FUNC __main__.gradient 191.4844 1739816316.5434 191.4844 1739816316.6143 0
FUNC __main__.gradient 191.4844 1739816316.6190 191.4844 1739816316.6891 0
FUNC __main__.gradient 191.4844 1739816316.7181 191.4844 1739816316.7886 0
FUNC __main__.gradient 191.4844 1739816316.7949 191.4844 1739816316.8649 0
FUNC __main__.gradient 191.5000 1739816316.8868 191.5000 1739816316.9576 0
FUNC __main__.gradient 184.3594 1739816317.0748 184.3594 1739816317.1450 0
FUNC __main__.gradient 184.3594 1739816317.1508 184.3594 1739816317.2204 0
FUNC __main__.gradient 184.3594 1739816317.2417 184.3594 1739816317.3121 0
FUNC __main__.gradient 184.3594 1739816317.3171 184.3594 1739816317.3866 0
FUNC __main__.gradient 184.3594 1739816317.4032 184.3594 1739816317.4736 0
FUNC __main__.gradient 184.3594 1739816317.4994 184.3750 1739816317.5694 0
FUNC __main__.gradient 184.3750 1739816317.5887 184.3750 1739816317.6584 0
FUNC __main__.gradient 184.3750 1739816317.6632 184.3906 1739816317.7333 0
FUNC __main__.gradient 184.3906 1739816317.7503 184.3906 1739816317.8206 0
FUNC __main__.gradient 184.4062 1739816317.8385 184.4062 1739816317.9085 0
FUNC __main__.gradient 184.4062 1739816317.9156 184.4062 1739816317.9855 0
FUNC __main__.gradient 184.4062 1739816318.0111 184.4062 1739816318.0812 0
FUNC __main__.gradient 184.4062 1739816318.1022 184.4062 1739816318.1719 0
FUNC __main__.gradient 184.4062 1739816318.1895 184.4062 1739816318.2590 0
FUNC __main__.gradient 184.4062 1739816318.2684 184.4219 1739816318.3378 0
FUNC __main__.gradient 184.4219 1739816318.3573 184.4219 1739816318.4272 0
FUNC __main__.gradient 184.4219 1739816318.4342 184.4219 1739816318.5035 0
FUNC __main__.gradient 184.4219 1739816318.5223 184.4375 1739816318.5921 0
MEM 196.734375 1739816315.6660
MEM 196.734375 1739816315.7668
MEM 196.750000 1739816315.8733
MEM 196.750000 1739816315.9773
MEM 196.765625 1739816316.0844
MEM 196.765625 1739816316.1927
MEM 196.765625 1739816316.3007
MEM 191.484375 1739816316.4039
MEM 191.484375 1739816316.5155
MEM 191.484375 1739816316.6184
MEM 191.484375 1739816316.7267
MEM 191.484375 1739816316.8329
MEM 191.500000 1739816316.9391
MEM 191.500000 1739816317.0513
MEM 184.359375 1739816317.1525
MEM 184.359375 1739816317.2611
MEM 184.359375 1739816317.3663
MEM 184.359375 1739816317.4711
